@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute leap-1 numeric
@attribute leap-2 numeric
@attribute leap-3 numeric
@attribute leap-4 numeric
@attribute leap-5 numeric
@attribute leap-6 numeric
@attribute leap-7 numeric
@attribute leap-8 numeric
@attribute leap-9 numeric
@attribute leap-10 numeric
@attribute leap-11 numeric
@attribute leap-12 numeric
@attribute leap-13 numeric
@attribute leap-14 numeric
@attribute leap-15 numeric
@attribute leap-16 numeric
@attribute leap-17 numeric
@attribute leap-18 numeric
@attribute leap-19 numeric
@attribute leap-20 numeric
@attribute leap-21 numeric
@attribute leap-22 numeric
@attribute leap-23 numeric
@attribute leap-24 numeric
@attribute leap-25 numeric
@attribute leap-26 numeric
@attribute leap-27 numeric
@attribute leap-28 numeric
@attribute leap-29 numeric
@attribute leap-30 numeric
@attribute leap-31 numeric
@attribute leap-32 numeric
@attribute leap-33 numeric
@attribute leap-34 numeric
@attribute leap-35 numeric
@attribute leap-36 numeric
@attribute leap-37 numeric
@attribute leap-38 numeric
@attribute leap-39 numeric
@attribute leap-40 numeric
@attribute leap-41 numeric
@attribute leap-42 numeric
@attribute leap-43 numeric
@attribute leap-44 numeric
@attribute leap-45 numeric
@attribute leap-46 numeric
@attribute leap-47 numeric
@attribute leap-48 numeric
@attribute leap-49 numeric
@attribute leap-50 numeric
@attribute leap-51 numeric
@attribute leap-52 numeric
@attribute leap-53 numeric
@attribute leap-54 numeric
@attribute leap-55 numeric
@attribute leap-56 numeric
@attribute leap-57 numeric
@attribute leap-58 numeric
@attribute leap-59 numeric
@attribute leap-60 numeric
@attribute amplitude numeric
@attribute frequency numeric

@data
44,'2024/11/13 08:18:59:256',2,0.007941,0.006944,0.011799,0.008631,0.021379,0.024177,0.001958,0.000646,0.000213,0.000047,0.010105,0.011059,0.041941,0.057682,0.099693,0.086781,0.013886,0.00607,0.004212,0.002802,0.013746,0.009283,0.012005,0.012888,0.023947,0.021662,0.001503,0.000806,0.000651,0.000451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
45,'2024/11/13 08:19:06:301',3,0.011214,0.017446,0.006258,0.009543,0.022488,0.012228,0.004751,0.001372,0.000268,0.000062,0.010278,0.040023,0.078768,0.084891,0.097245,0.095868,0.034317,0.013045,0.005823,0.003478,0.000809,0.001274,0.005611,0.025944,0.013478,0.014012,0.005069,0.002532,0.001201,0.000769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
46,'2024/11/13 08:19:06:319',3,0.011304,0.01742,0.006233,0.009587,0.022511,0.012303,0.004613,0.001442,0.000289,0.000057,0.010068,0.037983,0.073337,0.081242,0.094795,0.094981,0.032425,0.014386,0.006663,0.004021,0.000655,0.001946,0.005068,0.025748,0.013345,0.015754,0.005136,0.003491,0.00205,0.001543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
47,'2024/11/13 08:19:06:335',3,0.011667,0.017878,0.006424,0.009882,0.02315,0.012655,0.004688,0.001532,0.00031,0.00004,0.012508,0.038186,0.069846,0.079566,0.096031,0.09324,0.030659,0.014101,0.006509,0.003819,0.00113,0.00349,0.005726,0.026836,0.013856,0.018226,0.005131,0.004371,0.002974,0.002385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
48,'2024/11/13 08:19:06:354',3,0.011251,0.017658,0.006016,0.009413,0.022982,0.012407,0.00454,0.001462,0.000356,0.000145,0.016527,0.03955,0.067273,0.078224,0.097759,0.091129,0.027432,0.012048,0.005159,0.002809,0.001303,0.00426,0.005701,0.026186,0.012977,0.018696,0.003674,0.00363,0.00249,0.001931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
49,'2024/11/13 08:19:06:368',3,0.010497,0.017432,0.005354,0.008595,0.02276,0.012374,0.004571,0.001864,0.000729,0.000433,0.020947,0.041934,0.066902,0.078406,0.100083,0.089344,0.025181,0.009827,0.003409,0.001181,0.002186,0.00556,0.006393,0.025751,0.012644,0.01881,0.002858,0.003141,0.002199,0.001767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
50,'2024/11/13 08:19:06:385',3,0.009789,0.017834,0.004765,0.008072,0.023331,0.013385,0.004861,0.002636,0.001265,0.000783,0.023843,0.044189,0.068566,0.080152,0.103026,0.090292,0.025309,0.009711,0.002766,0.000317,0.002126,0.006066,0.006811,0.02641,0.012487,0.019012,0.001574,0.001618,0.000736,0.000367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
51,'2024/11/13 08:19:06:399',3,0.008694,0.018087,0.004209,0.007483,0.023623,0.015086,0.004857,0.003325,0.001763,0.001119,0.021121,0.042169,0.067838,0.078974,0.102021,0.091186,0.024955,0.009457,0.003142,0.001022,0.002816,0.006888,0.007585,0.026351,0.012732,0.018932,0.001819,0.001492,0.000472,0.000077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
52,'2024/11/13 08:19:06:417',3,0.008185,0.019056,0.004819,0.007981,0.024483,0.018079,0.005241,0.004394,0.002869,0.002092,0.016249,0.039476,0.067684,0.077934,0.100362,0.095644,0.025833,0.010958,0.00508,0.002858,0.002601,0.006751,0.007429,0.02628,0.012703,0.018992,0.001824,0.001354,0.000425,0.000081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
53,'2024/11/13 08:19:06:434',3,0.007329,0.020231,0.005677,0.008878,0.02575,0.021334,0.00502,0.004388,0.003079,0.002216,0.011446,0.038582,0.070209,0.079483,0.10139,0.105233,0.027571,0.012493,0.0072,0.004367,0.001963,0.00631,0.007015,0.027431,0.013139,0.020451,0.002067,0.001388,0.000723,0.000387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
54,'2024/11/13 08:19:06:450',3,0.006004,0.020554,0.006663,0.009953,0.02618,0.023224,0.00423,0.003304,0.002341,0.001513,0.008517,0.039837,0.073586,0.081514,0.103571,0.114411,0.028879,0.013834,0.009479,0.006351,0.002045,0.00622,0.00694,0.027861,0.013754,0.022169,0.00355,0.002218,0.001852,0.001468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
55,'2024/11/13 08:19:06:468',3,0.005593,0.020946,0.008462,0.011865,0.026773,0.024239,0.004013,0.002634,0.001952,0.001274,0.007674,0.043158,0.077459,0.084389,0.108379,0.121046,0.02868,0.01408,0.010643,0.007666,0.001844,0.005822,0.006697,0.028246,0.014156,0.023995,0.004858,0.002559,0.002424,0.002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
56,'2024/11/13 08:19:06:485',3,0.00564,0.021546,0.010373,0.013834,0.027878,0.025166,0.004186,0.001851,0.001439,0.000948,0.007091,0.047011,0.081177,0.087944,0.115871,0.125076,0.02789,0.011833,0.008742,0.006137,0.001588,0.005514,0.006756,0.029607,0.014866,0.026544,0.006192,0.002853,0.002696,0.002221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
57,'2024/11/13 08:19:06:502',3,0.005849,0.021539,0.011718,0.015046,0.028246,0.02484,0.004201,0.001148,0.000894,0.000582,0.007311,0.049435,0.081299,0.088226,0.119385,0.121794,0.026869,0.007998,0.004931,0.002948,0.001291,0.00493,0.006551,0.029759,0.014732,0.027585,0.006804,0.002879,0.00244,0.001941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
58,'2024/11/13 08:19:06:518',3,0.006285,0.021557,0.012604,0.015843,0.028518,0.024409,0.004187,0.000787,0.000463,0.000242,0.010368,0.052562,0.081819,0.088413,0.120971,0.117568,0.026758,0.006449,0.002798,0.001207,0.000982,0.004262,0.006366,0.029649,0.014227,0.027687,0.006485,0.002421,0.001644,0.001103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
59,'2024/11/13 08:19:06:534',3,0.006792,0.022134,0.013379,0.016629,0.029351,0.024792,0.004379,0.000819,0.000301,0.000044,0.01282,0.055502,0.083936,0.090889,0.124272,0.118286,0.027593,0.006427,0.002121,0.000244,0.001809,0.005019,0.007958,0.030528,0.015247,0.028034,0.006547,0.00269,0.001622,0.001066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
60,'2024/11/13 08:19:06:550',3,0.006713,0.022145,0.013341,0.016598,0.029369,0.024862,0.004333,0.000785,0.000324,0.000073,0.011139,0.05386,0.082716,0.090152,0.123075,0.118218,0.027419,0.006334,0.002253,0.000662,0.002736,0.005993,0.009504,0.030382,0.015977,0.026894,0.006016,0.002543,0.001375,0.000886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
61,'2024/11/13 08:19:06:567',3,0.006577,0.022306,0.013195,0.016521,0.02941,0.025276,0.004367,0.00085,0.000443,0.000242,0.00862,0.05065,0.08135,0.088805,0.120173,0.119095,0.02833,0.007408,0.003412,0.001907,0.003798,0.007159,0.010975,0.030214,0.016622,0.025664,0.005349,0.002193,0.001071,0.000629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
62,'2024/11/13 08:19:06:583',3,0.006895,0.023209,0.013508,0.01702,0.030227,0.026476,0.004712,0.00113,0.000559,0.00033,0.007973,0.048181,0.082284,0.089124,0.118786,0.121958,0.03011,0.008598,0.004451,0.0027,0.005015,0.008406,0.012418,0.030807,0.017484,0.025434,0.005039,0.001841,0.000715,0.000291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
63,'2024/11/13 08:19:06:602',3,0.007306,0.023762,0.01374,0.017376,0.030482,0.027045,0.004927,0.001354,0.000588,0.000322,0.009065,0.045008,0.082054,0.087655,0.115247,0.120944,0.031084,0.008731,0.004686,0.002871,0.005649,0.008991,0.013025,0.030791,0.017739,0.025164,0.004994,0.00176,0.00053,0.000059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
64,'2024/11/13 08:19:06:618',3,0.007809,0.024286,0.014089,0.017827,0.030751,0.027364,0.00497,0.001414,0.000484,0.000193,0.01149,0.042819,0.082411,0.086573,0.113072,0.118184,0.03044,0.008127,0.004185,0.002498,0.005147,0.008521,0.012648,0.030736,0.017573,0.025003,0.004722,0.001681,0.00057,0.000154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
65,'2024/11/13 08:19:06:634',3,0.008363,0.025125,0.014665,0.018556,0.031612,0.02808,0.005126,0.001488,0.000417,0.00005,0.015024,0.04296,0.085193,0.08815,0.115012,0.117423,0.029424,0.007116,0.003231,0.001765,0.004274,0.007711,0.012108,0.031421,0.017862,0.025329,0.004506,0.001941,0.000925,0.000511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
66,'2024/11/13 08:19:06:651',3,0.007935,0.024864,0.014257,0.018263,0.031528,0.028083,0.005026,0.001447,0.000453,0.000117,0.018225,0.04342,0.086512,0.088673,0.115671,0.115146,0.028194,0.006217,0.002059,0.000654,0.003434,0.00664,0.011411,0.031861,0.018302,0.025144,0.004345,0.002168,0.001233,0.000775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
67,'2024/11/13 08:19:06:667',3,0.006873,0.024192,0.013289,0.01749,0.031321,0.028484,0.005179,0.00179,0.000837,0.000474,0.019693,0.04385,0.087084,0.089147,0.116145,0.114389,0.027991,0.006201,0.001652,0.00017,0.002785,0.005673,0.011077,0.032568,0.019321,0.025007,0.00449,0.002242,0.001478,0.000975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
68,'2024/11/13 08:19:06:684',3,0.005727,0.023869,0.012288,0.01694,0.031901,0.030328,0.005729,0.002455,0.001363,0.000855,0.018271,0.043761,0.087619,0.090434,0.117657,0.117125,0.028295,0.006094,0.001918,0.000651,0.002326,0.004866,0.011303,0.033759,0.02103,0.024894,0.004597,0.002098,0.001644,0.001113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
69,'2024/11/13 08:19:06:700',3,0.00476,0.023158,0.010927,0.016307,0.032261,0.032617,0.006361,0.003065,0.001895,0.001219,0.015615,0.043096,0.085433,0.089684,0.115634,0.118409,0.028511,0.00693,0.002806,0.001493,0.00194,0.003988,0.011716,0.033483,0.022049,0.023591,0.004084,0.001747,0.001661,0.001143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
70,'2024/11/13 08:19:06:717',3,0.004045,0.022643,0.009561,0.016291,0.033133,0.035696,0.007289,0.003641,0.002339,0.001527,0.01346,0.043411,0.083057,0.089185,0.113147,0.119621,0.029188,0.007471,0.003292,0.001834,0.001795,0.003342,0.012728,0.033636,0.023347,0.023256,0.003333,0.001676,0.00167,0.001159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
71,'2024/11/13 08:19:06:736',3,0.003515,0.020669,0.00771,0.01586,0.031829,0.036015,0.007979,0.003689,0.002447,0.001607,0.0127,0.04537,0.082403,0.090459,0.112753,0.121705,0.029562,0.007369,0.003153,0.001691,0.002716,0.003676,0.014922,0.034704,0.025396,0.02371,0.003293,0.002664,0.002552,0.002058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
72,'2024/11/13 08:19:06:750',3,0.003458,0.018258,0.006115,0.015455,0.029447,0.034165,0.008005,0.003325,0.002249,0.001483,0.012966,0.046957,0.081045,0.090282,0.111089,0.120453,0.028756,0.006486,0.002324,0.001012,0.004203,0.004443,0.01755,0.035817,0.027342,0.024945,0.003775,0.004006,0.003769,0.003267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
73,'2024/11/13 08:19:06:768',3,0.003971,0.016771,0.005344,0.0158,0.028096,0.032557,0.007603,0.002825,0.001931,0.001274,0.014033,0.048682,0.081288,0.090928,0.111262,0.120166,0.028561,0.00607,0.001673,0.000288,0.005006,0.004661,0.019562,0.036365,0.028364,0.02637,0.004491,0.004453,0.004042,0.003546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
74,'2024/11/13 08:19:06:784',3,0.005024,0.016372,0.005492,0.016937,0.028175,0.031893,0.007051,0.002354,0.001597,0.001042,0.013711,0.049171,0.082687,0.092267,0.113242,0.122627,0.02897,0.005993,0.001643,0.000319,0.004924,0.004218,0.021252,0.037127,0.029017,0.027901,0.004528,0.003688,0.003109,0.002603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
75,'2024/11/13 08:19:06:801',3,0.006217,0.016323,0.006114,0.018066,0.028608,0.031301,0.006244,0.001769,0.001179,0.000758,0.012208,0.046681,0.081412,0.090227,0.111205,0.122761,0.029683,0.006589,0.002527,0.0013,0.004987,0.004009,0.022412,0.036689,0.028557,0.02872,0.004695,0.002792,0.00209,0.001574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
76,'2024/11/13 08:19:06:818',3,0.007383,0.016634,0.006941,0.019167,0.029547,0.031234,0.005554,0.001218,0.000736,0.000468,0.011605,0.043617,0.079376,0.087232,0.107177,0.122713,0.030999,0.007318,0.003483,0.002059,0.006322,0.00513,0.023904,0.036162,0.028223,0.029643,0.00574,0.002982,0.002223,0.001765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
77,'2024/11/13 08:19:06:838',3,0.00846,0.017294,0.007821,0.020297,0.030679,0.031873,0.005479,0.00091,0.000395,0.000222,0.012597,0.041662,0.078236,0.085551,0.103705,0.124161,0.03203,0.007551,0.004069,0.002434,0.007264,0.005913,0.024951,0.035729,0.027866,0.03053,0.005951,0.002548,0.001805,0.001378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
78,'2024/11/13 08:19:06:852',3,0.009022,0.017604,0.008304,0.02078,0.031169,0.0321,0.005619,0.0009,0.000191,0.000031,0.014587,0.040001,0.075785,0.083053,0.098511,0.124044,0.031474,0.007004,0.003859,0.002285,0.007721,0.006287,0.02536,0.035201,0.027419,0.030857,0.005607,0.001721,0.000842,0.000416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
79,'2024/11/13 08:19:06:868',3,0.009123,0.017663,0.008404,0.020874,0.031253,0.032127,0.005679,0.000901,0.000161,0.000015,0.01735,0.039782,0.074244,0.082091,0.095722,0.124721,0.030704,0.006121,0.003027,0.001706,0.008172,0.006712,0.025601,0.035031,0.027377,0.031018,0.005636,0.001619,0.000541,0.000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
80,'2024/11/13 08:19:06:883',3,0.009207,0.017867,0.008518,0.02109,0.031518,0.032405,0.005755,0.000915,0.000185,0.000039,0.020663,0.04149,0.075169,0.083929,0.097095,0.127073,0.030376,0.005455,0.002111,0.000799,0.007865,0.006404,0.025494,0.035226,0.027531,0.031335,0.005851,0.001846,0.000927,0.000519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
81,'2024/11/13 08:19:06:901',3,0.009218,0.017899,0.008545,0.021095,0.031507,0.032399,0.005787,0.000951,0.000212,0.000042,0.022472,0.042549,0.075576,0.084658,0.097662,0.127426,0.030315,0.005448,0.001644,0.000216,0.007495,0.006181,0.025386,0.035715,0.028023,0.032369,0.007139,0.003064,0.002381,0.001966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
82,'2024/11/13 08:19:06:916',3,0.009022,0.017694,0.008286,0.020868,0.031463,0.032379,0.005723,0.000889,0.000214,0.00008,0.020604,0.041169,0.074918,0.083217,0.096713,0.127597,0.030057,0.005141,0.001764,0.000549,0.006626,0.005729,0.025319,0.036483,0.028722,0.034506,0.008765,0.004454,0.003675,0.003079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
83,'2024/11/13 08:19:06:934',3,0.008855,0.017456,0.007931,0.020584,0.031622,0.032616,0.005927,0.001033,0.000367,0.000207,0.017113,0.039124,0.075148,0.081009,0.095578,0.130237,0.030967,0.005969,0.002972,0.001671,0.004769,0.00478,0.023767,0.034983,0.027581,0.035543,0.00981,0.005091,0.004048,0.003293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
84,'2024/11/13 08:19:06:950',3,0.008723,0.016999,0.007495,0.019963,0.031438,0.032537,0.006292,0.001281,0.000562,0.000325,0.012935,0.036269,0.074823,0.076496,0.091982,0.131799,0.031419,0.006851,0.004021,0.002432,0.002872,0.004297,0.021718,0.031967,0.025814,0.035664,0.010184,0.005132,0.003838,0.003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
85,'2024/11/13 08:19:06:967',3,0.008673,0.016487,0.00705,0.019201,0.031095,0.032278,0.0065,0.001334,0.000626,0.000378,0.0093,0.033751,0.075092,0.071663,0.088006,0.132986,0.031081,0.007498,0.004449,0.002739,0.002382,0.005416,0.020525,0.028923,0.024638,0.035253,0.010431,0.005433,0.004057,0.003284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
86,'2024/11/13 08:19:06:984',3,0.008868,0.016212,0.006967,0.018652,0.030899,0.032093,0.006499,0.001261,0.000631,0.000377,0.007046,0.032541,0.076966,0.068494,0.085882,0.134658,0.030478,0.007613,0.004296,0.002616,0.002094,0.006364,0.019788,0.026332,0.023524,0.034491,0.009469,0.004691,0.003358,0.00267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
87,'2024/11/13 08:19:07:002',3,0.009169,0.016055,0.007205,0.01829,0.030596,0.031709,0.006266,0.001153,0.000547,0.000303,0.006228,0.032193,0.078802,0.066342,0.08463,0.134138,0.029312,0.006811,0.003501,0.002039,0.0017,0.00679,0.01919,0.024089,0.022363,0.033211,0.007464,0.002945,0.001742,0.001174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
88,'2024/11/13 08:19:07:019',3,0.009549,0.016116,0.007519,0.018204,0.03046,0.031472,0.006071,0.001019,0.000366,0.000148,0.006981,0.033072,0.081138,0.066131,0.085182,0.133532,0.028508,0.005926,0.002378,0.001139,0.00242,0.008076,0.019716,0.023278,0.022504,0.032452,0.006375,0.002097,0.001028,0.000567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
89,'2024/11/13 08:19:07:036',3,0.009907,0.016351,0.007814,0.018387,0.030623,0.031599,0.006119,0.001058,0.000297,0.000038,0.008756,0.034748,0.083823,0.067638,0.087228,0.13466,0.028893,0.005721,0.001667,0.000241,0.003369,0.009397,0.020742,0.023567,0.023252,0.032529,0.006106,0.001861,0.000649,0.000151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
90,'2024/11/13 08:19:07:135',3,0.009629,0.016125,0.007521,0.018202,0.030538,0.03156,0.006067,0.001031,0.000342,0.000096,0.008214,0.034292,0.083241,0.067301,0.086798,0.134823,0.028781,0.005538,0.001587,0.000257,0.003493,0.009614,0.020909,0.023661,0.023296,0.032534,0.006037,0.001821,0.000546,0.000067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
91,'2024/11/13 08:19:07:161',3,0.009106,0.016024,0.007195,0.018185,0.030022,0.032146,0.006382,0.00132,0.000734,0.000418,0.006588,0.032844,0.079463,0.06524,0.084897,0.137622,0.028851,0.006028,0.00228,0.001181,0.002637,0.008638,0.02041,0.023074,0.023187,0.034165,0.006286,0.002068,0.001006,0.00051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
92,'2024/11/13 08:19:07:176',3,0.008008,0.01524,0.00717,0.017187,0.027532,0.032335,0.005671,0.002327,0.001874,0.001812,0.007921,0.035239,0.074926,0.086227,0.085026,0.136475,0.02173,0.005298,0.001613,0.000941,0.001868,0.005727,0.018235,0.022401,0.023614,0.033369,0.007878,0.002893,0.00217,0.00195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
93,'2024/11/13 08:19:07:191',3,0.006496,0.013878,0.008153,0.01638,0.031655,0.029603,0.002737,0.000827,0.000561,0.000409,0.018106,0.043774,0.076536,0.06628,0.086737,0.133448,0.0175,0.00419,0.000996,0.000052,0.004106,0.002931,0.012545,0.022719,0.027504,0.030924,0.004718,0.001653,0.001341,0.000918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
94,'2024/11/13 08:19:07:205',3,0.005992,0.012888,0.008867,0.015638,0.030642,0.029121,0.002634,0.000259,0.000247,0.000221,0.016455,0.040899,0.068776,0.059933,0.080331,0.135574,0.020118,0.004215,0.001564,0.000667,0.005239,0.003058,0.01084,0.021157,0.028829,0.029666,0.003021,0.000996,0.000837,0.000589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
95,'2024/11/13 08:19:07:220',3,0.005824,0.012706,0.009004,0.015548,0.030727,0.028882,0.00277,0.000471,0.000307,0.000248,0.01344,0.037482,0.065764,0.058612,0.078368,0.135703,0.018969,0.004917,0.002468,0.001424,0.006095,0.003592,0.011132,0.021343,0.02951,0.029245,0.0024,0.000613,0.000646,0.00047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
96,'2024/11/13 08:19:07:235',3,0.005411,0.012353,0.009028,0.015378,0.030874,0.029102,0.003145,0.000898,0.000452,0.000346,0.010862,0.034192,0.062737,0.05821,0.077555,0.136511,0.017152,0.005532,0.003217,0.001896,0.006998,0.004184,0.011829,0.022177,0.030908,0.029954,0.002171,0.00045,0.000534,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
97,'2024/11/13 08:19:07:251',3,0.004787,0.011783,0.009034,0.015135,0.030849,0.029413,0.003779,0.001306,0.000733,0.00051,0.008739,0.030849,0.05896,0.057642,0.076683,0.135089,0.014632,0.005305,0.003202,0.001979,0.007567,0.004647,0.012283,0.022258,0.031147,0.029966,0.001894,0.00052,0.000488,0.000358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
98,'2024/11/13 08:19:07:279',3,0.004018,0.011057,0.009155,0.014982,0.030687,0.030018,0.004704,0.001918,0.001106,0.000724,0.007608,0.028472,0.055867,0.057672,0.077271,0.133079,0.012867,0.004987,0.002809,0.001785,0.008026,0.005032,0.012675,0.02224,0.031165,0.030203,0.001655,0.000585,0.000481,0.000335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0
