@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute hand:tracking-1 numeric
@attribute hand:tracking-2 numeric
@attribute hand:tracking-3 numeric
@attribute hand:tracking-4 numeric
@attribute hand:tracking-5 numeric
@attribute hand:tracking-6 numeric
@attribute hand:tracking-7 numeric
@attribute hand:tracking-8 numeric
@attribute hand:tracking-9 numeric
@attribute hand:tracking-10 numeric
@attribute hand:tracking-11 numeric
@attribute hand:tracking-12 numeric
@attribute hand:tracking-13 numeric
@attribute hand:tracking-14 numeric
@attribute hand:tracking-15 numeric
@attribute hand:tracking-16 numeric
@attribute hand:tracking-17 numeric
@attribute hand:tracking-18 numeric
@attribute hand:tracking-19 numeric
@attribute hand:tracking-20 numeric
@attribute hand:tracking-21 numeric
@attribute hand:tracking-22 numeric
@attribute hand:tracking-23 numeric
@attribute hand:tracking-24 numeric
@attribute hand:tracking-25 numeric
@attribute hand:tracking-26 numeric
@attribute hand:tracking-27 numeric
@attribute hand:tracking-28 numeric
@attribute hand:tracking-29 numeric
@attribute hand:tracking-30 numeric
@attribute hand:tracking-31 numeric
@attribute hand:tracking-32 numeric
@attribute hand:tracking-33 numeric
@attribute hand:tracking-34 numeric
@attribute hand:tracking-35 numeric
@attribute hand:tracking-36 numeric
@attribute hand:tracking-37 numeric
@attribute hand:tracking-38 numeric
@attribute hand:tracking-39 numeric
@attribute hand:tracking-40 numeric
@attribute hand:tracking-41 numeric
@attribute hand:tracking-42 numeric
@attribute hand:tracking-43 numeric
@attribute hand:tracking-44 numeric
@attribute hand:tracking-45 numeric
@attribute hand:tracking-46 numeric
@attribute hand:tracking-47 numeric
@attribute hand:tracking-48 numeric
@attribute hand:tracking-49 numeric
@attribute hand:tracking-50 numeric
@attribute hand:tracking-51 numeric
@attribute hand:tracking-52 numeric
@attribute hand:tracking-53 numeric
@attribute hand:tracking-54 numeric
@attribute hand:tracking-55 numeric
@attribute hand:tracking-56 numeric
@attribute hand:tracking-57 numeric
@attribute hand:tracking-58 numeric
@attribute hand:tracking-59 numeric
@attribute hand:tracking-60 numeric
@attribute hand:tracking-61 numeric
@attribute hand:tracking-62 numeric
@attribute hand:tracking-63 numeric
@attribute hand:tracking-64 numeric
@attribute hand:tracking-65 numeric
@attribute hand:tracking-66 numeric
@attribute hand:tracking-67 numeric
@attribute hand:tracking-68 numeric
@attribute hand:tracking-69 numeric
@attribute hand:tracking-70 numeric
@attribute hand:tracking-71 numeric
@attribute hand:tracking-72 numeric
@attribute hand:tracking-73 numeric
@attribute hand:tracking-74 numeric
@attribute hand:tracking-75 numeric
@attribute hand:tracking-76 numeric
@attribute hand:tracking-77 numeric
@attribute hand:tracking-78 numeric
@attribute hand:tracking-79 numeric
@attribute hand:tracking-80 numeric
@attribute hand:tracking-81 numeric
@attribute hand:tracking-82 numeric
@attribute hand:tracking-83 numeric
@attribute hand:tracking-84 numeric
@attribute hand:tracking-85 numeric
@attribute hand:tracking-86 numeric
@attribute hand:tracking-87 numeric
@attribute hand:tracking-88 numeric
@attribute hand:tracking-89 numeric
@attribute hand:tracking-90 numeric
@attribute hand:tracking-91 numeric
@attribute hand:tracking-92 numeric
@attribute hand:tracking-93 numeric
@attribute hand:tracking-94 numeric
@attribute hand:tracking-95 numeric
@attribute hand:tracking-96 numeric
@attribute hand:tracking-97 numeric
@attribute hand:tracking-98 numeric
@attribute hand:tracking-99 numeric
@attribute hand:tracking-100 numeric
@attribute hand:tracking-101 numeric
@attribute hand:tracking-102 numeric
@attribute hand:tracking-103 numeric
@attribute hand:tracking-104 numeric
@attribute hand:tracking-105 numeric
@attribute hand:tracking-106 numeric
@attribute hand:tracking-107 numeric
@attribute hand:tracking-108 numeric
@attribute hand:tracking-109 numeric
@attribute hand:tracking-110 numeric
@attribute hand:tracking-111 numeric
@attribute hand:tracking-112 numeric
@attribute hand:tracking-113 numeric
@attribute hand:tracking-114 numeric
@attribute hand:tracking-115 numeric
@attribute hand:tracking-116 numeric
@attribute hand:tracking-117 numeric
@attribute hand:tracking-118 numeric
@attribute hand:tracking-119 numeric
@attribute hand:tracking-120 numeric
@attribute hand:tracking-121 numeric
@attribute hand:tracking-122 numeric
@attribute hand:tracking-123 numeric
@attribute hand:tracking-124 numeric
@attribute hand:tracking-125 numeric
@attribute hand:tracking-126 numeric
@attribute hand:tracking-127 numeric
@attribute hand:tracking-128 numeric
@attribute hand:tracking-129 numeric
@attribute hand:tracking-130 numeric
@attribute hand:tracking-131 numeric
@attribute hand:tracking-132 numeric
@attribute hand:tracking-133 numeric
@attribute hand:tracking-134 numeric
@attribute hand:tracking-135 numeric
@attribute hand:tracking-136 numeric
@attribute hand:tracking-137 numeric
@attribute hand:tracking-138 numeric
@attribute hand:tracking-139 numeric
@attribute hand:tracking-140 numeric
@attribute hand:tracking-141 numeric
@attribute hand:tracking-142 numeric
@attribute hand:tracking-143 numeric
@attribute hand:tracking-144 numeric
@attribute hand:tracking-145 numeric
@attribute hand:tracking-146 numeric
@attribute hand:tracking-147 numeric
@attribute hand:tracking-148 numeric
@attribute hand:tracking-149 numeric
@attribute hand:tracking-150 numeric
@attribute hand:tracking-151 numeric
@attribute hand:tracking-152 numeric
@attribute hand:tracking-153 numeric
@attribute hand:tracking-154 numeric
@attribute hand:tracking-155 numeric
@attribute hand:tracking-156 numeric
@attribute hand:tracking-157 numeric
@attribute hand:tracking-158 numeric
@attribute hand:tracking-159 numeric
@attribute hand:tracking-160 numeric
@attribute hand:tracking-161 numeric
@attribute hand:tracking-162 numeric
@attribute hand:tracking-163 numeric
@attribute hand:tracking-164 numeric
@attribute hand:tracking-165 numeric
@attribute hand:tracking-166 numeric
@attribute hand:tracking-167 numeric
@attribute hand:tracking-168 numeric
@attribute hand:tracking-169 numeric
@attribute hand:tracking-170 numeric
@attribute hand:tracking-171 numeric
@attribute hand:tracking-172 numeric
@attribute hand:tracking-173 numeric
@attribute hand:tracking-174 numeric
@attribute hand:tracking-175 numeric
@attribute hand:tracking-176 numeric
@attribute hand:tracking-177 numeric
@attribute hand:tracking-178 numeric
@attribute hand:tracking-179 numeric
@attribute hand:tracking-180 numeric
@attribute hand:tracking-181 numeric
@attribute hand:tracking-182 numeric
@attribute hand:tracking-183 numeric
@attribute hand:tracking-184 numeric
@attribute hand:tracking-185 numeric
@attribute hand:tracking-186 numeric
@attribute hand:tracking-187 numeric
@attribute hand:tracking-188 numeric
@attribute hand:tracking-189 numeric
@attribute hand:tracking-190 numeric
@attribute hand:tracking-191 numeric
@attribute hand:tracking-192 numeric
@attribute hand:tracking-193 numeric
@attribute hand:tracking-194 numeric
@attribute hand:tracking-195 numeric
@attribute hand:tracking-196 numeric
@attribute hand:tracking-197 numeric
@attribute hand:tracking-198 numeric
@attribute hand:tracking-199 numeric
@attribute hand:tracking-200 numeric
@attribute hand:tracking-201 numeric
@attribute hand:tracking-202 numeric
@attribute hand:tracking-203 numeric
@attribute hand:tracking-204 numeric
@attribute hand:tracking-205 numeric
@attribute hand:tracking-206 numeric
@attribute hand:tracking-207 numeric
@attribute hand:tracking-208 numeric
@attribute hand:tracking-209 numeric
@attribute hand:tracking-210 numeric
@attribute hand:tracking-211 numeric
@attribute hand:tracking-212 numeric
@attribute hand:tracking-213 numeric
@attribute hand:tracking-214 numeric
@attribute hand:tracking-215 numeric
@attribute hand:tracking-216 numeric
@attribute hand:tracking-217 numeric
@attribute hand:tracking-218 numeric
@attribute hand:tracking-219 numeric
@attribute hand:tracking-220 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
2601,'2024/10/31 02:42:53:331',9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110698,0.266844,-0.173801,0.011138,0.176159,-0.215561,0.200212,-0.186276,-0.041589,0.160056,0.073878,-0.120709,0.087438,0.008684,-0.155273,0.277187,-0.18054,0.177409,0.061272,-0.242888,0.023934,0.113269,-0.15039,0.049451,0.084746,-0.140414,0.106124,-0.138728,0.036259,0.117332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079738,0.056137,0.066263,-0.069442,0.067796,0.00471,0.021384,0.029797,-0.108059,-0.014561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771711,0.732145,0.719097,0.788222,0.706565,0.789227,0.814816,0.787176,0.911738,0.80705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053243,0.005771,-0.018786,-0.058414,-0.002202,-0.065016,-0.054863,-0.05067,-0.0944,-0.03118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079738,0.056137,0.066263,-0.069442,0.067796,0.00471,0.021384,0.029797,-0.108059,-0.014561,0,0,0,0,0,0,0,0,0,0,0.66,0.24
2602,'2024/10/31 02:42:53:352',9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046381,0.155103,-0.246601,0.08436,0.047708,-0.176151,0.216123,-0.231238,0.096351,0.11568,0.036466,-0.105016,0.112989,-0.019598,-0.043588,0.219689,-0.218925,0.191045,-0.08752,-0.235085,0.065099,0.062578,-0.136554,0.055262,0.024907,-0.081149,0.117883,-0.149379,0.08251,0.107021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079205,0.091366,0.024966,-0.061629,0.082982,-0.030481,0.041308,0.008515,-0.096053,-0.004047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780247,0.709644,0.738572,0.786407,0.693169,0.833263,0.794633,0.804758,0.902929,0.785682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042848,0.019698,-0.045326,-0.053296,0.006403,-0.082952,-0.043996,-0.064418,-0.08081,-0.021452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079205,0.091366,0.024966,-0.061629,0.082982,-0.030481,0.041308,0.008515,-0.096053,-0.004047,0,0,0,0,0,0,0,0,0,0,0.66,0.24
2603,'2024/10/31 02:42:53:372',9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,-0.000137,-0.211577,0.237405,-0.134432,-0.042098,0.104948,-0.26071,0.146902,-0.014578,-0.053533,-0.014107,0.092927,-0.135798,0.166249,0.106576,-0.129467,0.208477,-0.120678,-0.081924,0.069037,-0.043796,-0.043067,0.069695,-0.149787,-0.012393,0.084708,-0.095395,0.089,0.04869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04717,0.098948,-0.038045,0.009916,0.060596,-0.044348,0.066463,-0.037966,-0.082552,-0.001227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774037,0.702217,0.767716,0.748442,0.717849,0.85912,0.764432,0.843775,0.891838,0.763879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029273,0.017586,-0.065382,-0.028096,-0.019613,-0.08756,-0.026229,-0.085209,-0.07263,-0.009145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04717,0.098948,-0.038045,0.009916,0.060596,-0.044348,0.066463,-0.037966,-0.082552,-0.001227,0,0,0,0,0,0,0,0,0,0,0.66,0.24
2604,'2024/10/31 02:42:53:392',9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261273,-0.059788,-0.123093,0.231511,-0.134432,0.111263,-0.030366,-0.2099,0.202746,-0.153215,-0.08967,0.018873,0.075922,-0.144576,0.166249,-0.042084,-0.011598,0.207678,-0.229624,0.098086,0.064215,-0.106855,0.004483,0.093225,-0.149787,0.054988,-0.000837,-0.055461,0.105832,-0.062364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02324,0.093446,-0.065283,0.031479,0.060596,-0.030191,0.067131,-0.079949,-0.047258,-0.023119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765824,0.703954,0.783241,0.734976,0.717849,0.857354,0.756692,0.881312,0.853384,0.773056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023392,0.007753,-0.065879,-0.019413,-0.019613,-0.080574,-0.021626,-0.097523,-0.053699,-0.016798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02324,0.093446,-0.065283,0.031479,0.060596,-0.030191,0.067131,-0.079949,-0.047258,-0.023119,0,0,0,0,0,0,0,0,0,0,0.66,0.24
2605,'2024/10/31 02:42:53:412',9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289865,-0.173801,0.011138,0.231511,-0.207612,0.160009,-0.082279,-0.155999,0.160056,-0.207492,-0.11705,0.087438,0.008684,-0.144576,0.260538,-0.101116,0.035815,0.158221,-0.242888,0.200646,0.108898,-0.15039,0.049451,0.093225,-0.173012,0.067113,-0.06793,-0.01775,0.117332,-0.112386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031412,0.066263,-0.069442,0.031479,0.024613,-0.01548,0.059513,-0.094294,-0.014561,-0.042295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743329,0.719097,0.788222,0.734976,0.763634,0.848057,0.760008,0.895862,0.80705,0.791601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004724,-0.018786,-0.058414,-0.019413,-0.052051,-0.074404,-0.027916,-0.099155,-0.03118,-0.027185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031412,0.066263,-0.069442,0.031479,0.024613,-0.01548,0.059513,-0.094294,-0.014561,-0.042295,0,0,0,0,0,0,0,0,0,0,0.66,0.24
2606,'2024/10/31 02:42:53:433',9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266844,-0.173801,0.011138,0.176159,-0.215561,0.200212,-0.186276,-0.041589,0.11568,-0.297828,-0.120709,0.087438,0.008684,-0.155273,0.277187,-0.18054,0.177409,0.061272,-0.235085,0.301377,0.113269,-0.15039,0.049451,0.084746,-0.140414,0.106124,-0.138728,0.036259,0.107021,-0.127843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056137,0.066263,-0.069442,0.067796,0.00471,0.021384,0.029797,-0.108059,-0.004047,-0.093255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732145,0.719097,0.788222,0.706565,0.789227,0.814816,0.787176,0.911738,0.785682,0.842394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005771,-0.018786,-0.058414,-0.002202,-0.065016,-0.054863,-0.05067,-0.0944,-0.021452,-0.050983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056137,0.066263,-0.069442,0.067796,0.00471,0.021384,0.029797,-0.108059,-0.004047,-0.093255,0,0,0,0,0,0,0,0,0,0,0.66,0.24
2607,'2024/10/31 02:42:53:452',9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155103,-0.239302,0.186104,-0.02514,-0.042098,0.104948,-0.26071,0.096351,-0.014578,-0.329636,-0.105016,0.128284,-0.097988,0.025022,0.106576,-0.129467,0.208477,-0.08752,-0.081924,0.313262,0.062578,-0.103346,0.080113,-0.02677,-0.012393,0.084708,-0.095395,0.08251,0.04869,-0.091416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091366,0.00291,-0.032115,0.080699,-0.044348,0.066463,-0.037966,-0.096053,-0.001227,-0.153402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709644,0.750396,0.771143,0.695441,0.85912,0.764432,0.843775,0.902929,0.763879,0.90097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019698,-0.054851,-0.040679,0.003972,-0.08756,-0.026229,-0.085209,-0.08081,-0.009145,-0.069644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091366,0.00291,-0.032115,0.080699,-0.044348,0.066463,-0.037966,-0.096053,-0.001227,-0.153402,0,0,0,0,0,0,0,0,0,0,0.66,0.24
2608,'2024/10/31 02:42:53:470',9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000137,-0.211577,0.237405,-0.134432,-0.042098,0.104948,-0.26071,0.146902,-0.153215,-0.334955,-0.014107,0.092927,-0.135798,0.166249,0.106576,-0.129467,0.208477,-0.120678,0.098086,0.287837,-0.043796,-0.043067,0.069695,-0.149787,-0.012393,0.084708,-0.095395,0.089,-0.062364,-0.04951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098948,-0.038045,0.009916,0.060596,-0.044348,0.066463,-0.037966,-0.082552,-0.023119,-0.184143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702217,0.767716,0.748442,0.717849,0.85912,0.764432,0.843775,0.891838,0.773056,0.927386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017586,-0.065382,-0.028096,-0.019613,-0.08756,-0.026229,-0.085209,-0.07263,-0.016798,-0.074188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098948,-0.038045,0.009916,0.060596,-0.044348,0.066463,-0.037966,-0.082552,-0.023119,-0.184143,0,0,0,0,0,0,0,0,0,0,0.66,0.24
2609,'2024/10/31 02:42:53:490',9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059788,-0.123093,0.231511,-0.134432,0.111263,-0.030366,-0.2099,0.202746,-0.207492,-0.29238,0.018873,0.075922,-0.144576,0.166249,-0.042084,-0.011598,0.207678,-0.229624,0.200646,0.238015,-0.106855,0.004483,0.093225,-0.149787,0.054988,-0.000837,-0.055461,0.105832,-0.112386,0.018625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093446,-0.065283,0.031479,0.060596,-0.030191,0.067131,-0.079949,-0.047258,-0.042295,-0.239445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703954,0.783241,0.734976,0.717849,0.857354,0.756692,0.881312,0.853384,0.791601,0.974397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007753,-0.065879,-0.019413,-0.019613,-0.080574,-0.021626,-0.097523,-0.053699,-0.027185,-0.074518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093446,-0.065283,0.031479,0.060596,-0.030191,0.067131,-0.079949,-0.047258,-0.042295,-0.239445,0,0,0,0,0,0,0,0,0,0,0.66,0.24
2610,'2024/10/31 02:42:53:508',9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173801,0.011138,0.231511,-0.207612,0.160009,-0.082279,-0.155999,0.160056,-0.297828,-0.219388,0.087438,0.008684,-0.144576,0.260538,-0.101116,0.035815,0.158221,-0.242888,0.301377,0.153239,-0.15039,0.049451,0.093225,-0.173012,0.067113,-0.06793,-0.01775,0.117332,-0.127843,0.048478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066263,-0.069442,0.031479,0.024613,-0.01548,0.059513,-0.094294,-0.014561,-0.093255,-0.25982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719097,0.788222,0.734976,0.763634,0.848057,0.760008,0.895862,0.80705,0.842394,0.988629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018786,-0.058414,-0.019413,-0.052051,-0.074404,-0.027916,-0.099155,-0.03118,-0.050983,-0.070016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066263,-0.069442,0.031479,0.024613,-0.01548,0.059513,-0.094294,-0.014561,-0.093255,-0.25982,0,0,0,0,0,0,0,0,0,0,0.66,0.24
2611,'2024/10/31 02:42:53:529',9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173801,0.011138,0.176159,-0.215561,0.200212,-0.186276,-0.041589,0.11568,-0.329636,-0.040166,0.087438,0.008684,-0.155273,0.277187,-0.18054,0.177409,0.061272,-0.235085,0.313262,0.023202,-0.15039,0.049451,0.084746,-0.140414,0.106124,-0.138728,0.036259,0.107021,-0.091416,0.057954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066263,-0.069442,0.067796,0.00471,0.021384,0.029797,-0.108059,-0.004047,-0.153402,-0.27676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719097,0.788222,0.706565,0.789227,0.814816,0.787176,0.911738,0.785682,0.90097,1.00053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018786,-0.058414,-0.002202,-0.065016,-0.054863,-0.05067,-0.0944,-0.021452,-0.069644,-0.05984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066263,-0.069442,0.067796,0.00471,0.021384,0.029797,-0.108059,-0.004047,-0.153402,-0.27676,0,0,0,0,0,0,0,0,0,0,0.66,0.24
2612,'2024/10/31 02:42:53:550',9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246601,0.08436,0.047708,-0.176151,0.216123,-0.231238,0.096351,-0.014578,-0.329636,0.135331,0.112989,-0.019598,-0.043588,0.219689,-0.218925,0.191045,-0.08752,-0.081924,0.313262,-0.114328,-0.136554,0.055262,0.024907,-0.081149,0.117883,-0.149379,0.08251,0.04869,-0.091416,0.060545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024966,-0.061629,0.082982,-0.030481,0.041308,0.008515,-0.096053,-0.001227,-0.153402,-0.25899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738572,0.786407,0.693169,0.833263,0.794633,0.804758,0.902929,0.763879,0.90097,0.985828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045326,-0.053296,0.006403,-0.082952,-0.043996,-0.064418,-0.08081,-0.009145,-0.069644,-0.050299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024966,-0.061629,0.082982,-0.030481,0.041308,0.008515,-0.096053,-0.001227,-0.153402,-0.25899,0,0,0,0,0,0,0,0,0,0,0.66,0.24
2613,'2024/10/31 02:42:53:569',9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211577,0.237405,-0.134432,-0.042098,0.104948,-0.26071,0.146902,-0.153215,-0.29238,0.208026,0.092927,-0.135798,0.166249,0.106576,-0.129467,0.208477,-0.120678,0.098086,0.238015,-0.16672,-0.043067,0.069695,-0.149787,-0.012393,0.084708,-0.095395,0.089,-0.062364,0.018625,0.072966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038045,0.009916,0.060596,-0.044348,0.066463,-0.037966,-0.082552,-0.023119,-0.239445,-0.239862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767716,0.748442,0.717849,0.85912,0.764432,0.843775,0.891838,0.773056,0.974397,0.970498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065382,-0.028096,-0.019613,-0.08756,-0.026229,-0.085209,-0.07263,-0.016798,-0.074518,-0.04359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038045,0.009916,0.060596,-0.044348,0.066463,-0.037966,-0.082552,-0.023119,-0.239445,-0.239862,0,0,0,0,0,0,0,0,0,0,0.66,0.24
2614,'2024/10/31 02:42:53:589',9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123093,0.231511,-0.134432,0.111263,-0.030366,-0.2099,0.202746,-0.207492,-0.219388,0.252278,0.075922,-0.144576,0.166249,-0.042084,-0.011598,0.207678,-0.229624,0.200646,0.153239,-0.221194,0.004483,0.093225,-0.149787,0.054988,-0.000837,-0.055461,0.105832,-0.112386,0.048478,0.059908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065283,0.031479,0.060596,-0.030191,0.067131,-0.079949,-0.047258,-0.042295,-0.25982,-0.19414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783241,0.734976,0.717849,0.857354,0.756692,0.881312,0.853384,0.791601,0.988629,0.929904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065879,-0.019413,-0.019613,-0.080574,-0.021626,-0.097523,-0.053699,-0.027185,-0.070016,-0.031593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065283,0.031479,0.060596,-0.030191,0.067131,-0.079949,-0.047258,-0.042295,-0.25982,-0.19414,0,0,0,0,0,0,0,0,0,0,0.66,0.24
